,Date,User,Tweet
136,2019-03-01 05:30:15+00:00,IndianExpress,"IAF Wing Commander Abhinandan Varthaman will be returned by Pakistan authorities at Wagah border today. While Pakistan calls it as a 'peace gesture,' India says the move is 'in consonance with the Geneva Convention'

Read more: https://t.co/kIOJZadqHH https://t.co/fd26FmIURg"
137,2019-03-01 05:29:32+00:00,IndianExpress,"Scene at Wagah border in Amritsar where IAF Wing Commander Abhinandan Varthaman will be returned by Pakistan. 

Read more: https://t.co/kIOJZadqHH https://t.co/CJQoFIA3Hb"
138,2019-03-01 05:19:29+00:00,IndianExpress,"The back-bone of the Indian Air Force, a MiG-21 Bison was shot down by the Pakistan Army on February 27. Wing Commander Abhinandan Varthaman was flying the aircraft.

https://t.co/w0XPBXypMO"
139,2019-03-01 05:14:40+00:00,IndianExpress,"A few DU students have started a campaign against a Law Faculty teacher, alleging he used derogatory words for the CRPF men who died in the Pulwama attack. https://t.co/Bum584oEzp"
140,2019-03-01 04:57:47+00:00,IndianExpress,"#ExpressEditorial | With relief, a nation waits for Wing Commander Abhinandan. But Pakistan will need to do a lot more.
https://t.co/74ilYvvHks https://t.co/cBeJnAs0yi"
141,2019-03-01 04:34:02+00:00,IndianExpress,"Was there behind-the-scenes diplomacy to de-escalate matters between India-Pakistan?

Follow LIVE updates on IAF pilot #AbhinandanVarthaman's release

https://t.co/D2TgDBsXC0"
142,2019-03-01 04:15:00+00:00,IndianExpress,"#ExpressOpinion | There is an urgent need to giving statutory backing to the CBI on an all India basis with a constitutional amendment, with the consent of at least half of the state legislatures.

https://t.co/aMiVxiwt7j"
143,2019-03-01 04:12:33+00:00,IndianExpress,"#InPics | India rejects Pakistan’s F-16 denial, shows proof

https://t.co/1kY3Et9eqD https://t.co/4BStmbQAtR"
144,2019-03-01 04:09:43+00:00,IndianExpress,"#ExpressOpinion | In the strategic calculus of the Pakistan army, maintaining a controlled degree of hostility vis-a-vis India is essential. 
 https://t.co/X5epQaeTKA"
145,2019-03-01 04:07:20+00:00,IndianExpress,"Jaish chief Masood Azhar is in Pakistan, admits Foreign Minister Qureshi, says he’s ‘too unwell to leave house’

https://t.co/Mi6s40G8oh"
146,2019-03-01 03:56:35+00:00,IndianExpress,"IAF pilot #AbhinandanVarthaman's release should be seen as Pakistan's willingness to de-escalate: Foreign Minister Shah Mahmood Qureshi

Follow LIVE updates

https://t.co/D2TgDBsXC0"
147,2019-03-01 03:01:31+00:00,IndianExpress,"IAF Wing Commander #AbhinandanVarthaman to return today. While Pakistan calls it as a 'peace gesture,' India says the move is 'in consonance with the Geneva Convention'

Follow LIVE updates
https://t.co/D2TgDBsXC0"
148,2019-03-01 01:05:00+00:00,IndianExpress,"#ExpressFrontPage | India’s Exhibit A: Debris of AMRAAM missile that nails Pakistan’s F-16 denial

https://t.co/MvbzKJTDM0"
149,2019-03-01 00:55:00+00:00,IndianExpress,"#ExpressFrontPage | Pak worked phones, rang alarm bells — but how it was nudged to yield in India’s favour

https://t.co/7vFKB8op3l"
150,2019-03-01 00:45:00+00:00,IndianExpress,"#ExpressFrontPage | Release and relief: Pakistan climbs down, says will return IAF pilot today

https://t.co/7hcPlgagaE"
151,2019-03-01 00:11:47+00:00,IndianExpress,"Gujarat has a 1,600-km long coastline and shares land as well as maritime borders with Pakistan.

https://t.co/dRKWrakyqZ"
152,2019-03-01 00:10:00+00:00,IndianExpress,"The Congress said the statements by the Prime Minister and “motormouths” in the BJP were not in India’s interest as it only strengthens Pakistan’s “propaganda machinery”.

https://t.co/PcL6Ta0RPI"
153,2019-02-28 23:55:00+00:00,IndianExpress,"At Chitradurga in Karnataka on Wednesday, Yeddyurappa told reporters that the strikes in Pakistan would help the BJP win 22 of the 28 Lok Sabha seats in Karnataka. 

https://t.co/aZZXCx0Nwl"
154,2019-02-28 23:46:19+00:00,IndianExpress,"Since the Pulwama attack on February 14, around a dozen persons were arrested for “objectionable” comments against the government or the Indian Army in the state.

https://t.co/F8qrEIcAtK"
155,2019-02-28 22:25:00+00:00,IndianExpress,"Imran Khan said he tried calling Prime Minister Narendra Modi on Wednesday evening to convey that Pakistan did not want to “escalate” the matter.

https://t.co/2BiXMKpgbz"
156,2019-02-28 18:35:34+00:00,IndianExpress,"Varthaman ejected across the Line of Control and was captured by local residents who later handed him over to the Pakistan Army.

https://t.co/X5DJs4d3od"
157,2019-02-28 15:52:43+00:00,IndianExpress,"Prime Minister Narendra Modi Thursday chaired a ‘high-level’ security meeting Thursday evening at his residence amid India-Pakistan tensions. 

https://t.co/j8YdfS1DWN"
158,2019-02-28 15:51:58+00:00,IndianExpress,"Pakistan Prime Minister Imran Khan Thursday said his government has decided to release Indian Air Force (IAF) Wing Commander Abhinandan Varthaman tomorrow (March 1).

https://t.co/nz4tw9ThPV"
159,2019-02-28 15:20:54+00:00,IndianExpress,"In a joint presser by the Indian armed forces, Air Vice Marshal RGK Kapoor stated that India has enough evidence to prove that Pakistan deployed US-made F-16 fighter jets to target Indian military installations in Jammu and Kashmir.
Read more: https://t.co/c8qzY7H14Y https://t.co/cLPHDu5nUp"
160,2019-02-28 15:07:39+00:00,IndianExpress,"‘Very happy Abhinandan will return tomorrow, expected it under Geneva Conventions’: Full text of armed forces’ joint presser | READ 
https://t.co/rAHRB9GIHC"
161,2019-02-28 14:45:11+00:00,IndianExpress,"Armed forces joint presser: ‘Enough evidence to prove Pak deployed F-16 to attack Indian military installations’
https://t.co/kd3R6a40wt"
162,2019-02-28 14:26:27+00:00,IndianExpress,"Pak to release IAF pilot Abhinandan tomorrow, PM Modi says ‘pilot project over’: Top developments

https://t.co/jEpWU2ijvE"
163,2019-02-28 14:07:54+00:00,IndianExpress,"Armed forces joint presser:  ‘Enough evidence to show that Pakistan used F-16s in this mission’
https://t.co/kd3R6alBo1"
164,2019-02-28 14:02:33+00:00,IndianExpress,"In the wake of the on-going tension between India and Pakistan, security personnel check passengers at Chhatrapati Shivaji Maharaj Terminus railway station, Mumbai. (Express Photo By Ganesh Shirsekar)
Read more: https://t.co/ur5u3foejo https://t.co/6CHgGQczwF"
165,2019-02-28 13:52:56+00:00,IndianExpress,"Joint Army, Air Force, Navy briefing: ""As long as Pakistan continues to harbour terrorists, we will continue to target the terror camps,"" says Major General Surendra Singh Mahal

LIVE Updates- https://t.co/kd3R6alBo1"
166,2019-02-28 13:48:15+00:00,IndianExpress,"Joint Army, Air Force, Navy briefing: ""Ready for any misadventure by Pakistan. We want to ensure safety and security of our citizens,"" says Navy Rear Admiral DS Gujral

LIVE Updates: https://t.co/kd3R6alBo1"
167,2019-02-28 13:48:15+00:00,IndianExpress,"Armed forces joint presser LIVE Updates: ‘Happy that Wing Commander Abhinandan is returning tomorrow’
https://t.co/kd3R6alBo1"
168,2019-02-28 13:46:10+00:00,IndianExpress,"Joint Army, Air Force, Navy briefing: ""No doubt that Pakistan intended to target military installations,"" says Air Vice Marshall 

LIVE Updates: https://t.co/kd3R6alBo1"
169,2019-02-28 13:41:39+00:00,IndianExpress,"Joint Army, Air Force, Navy briefing: ""Happy to learn that Pakistan will return Wing Commander Abhinandan tomorrow,"" says Air Vice Marshall RGK Kapur 

LIVE Updates:  https://t.co/kd3R6alBo1"
170,2019-02-28 13:37:10+00:00,IndianExpress,"Wing Commander Abhinandan release announcement comes soon after Pakistan Foreign Minister Shah Mehmood Qureshi said that his country is considering to free the IAF pilot if it de-escalated tension between the two countries.

https://t.co/N0fmVF3rUt"
171,2019-02-28 13:35:10+00:00,IndianExpress,"India-Pakistan tension LIVE News Updates: Army, Navy, Air Force joint presser underway
https://t.co/XaXbvxebKP"
172,2019-02-28 13:18:01+00:00,IndianExpress,"Minutes after Pak PM Imran Khan said captured IAF pilot Abhinandan Varthaman will be repatriated to India on Friday as a “gesture of peace”, here's what PM Modi said. 
Read more: https://t.co/hwh4Q7L0zq https://t.co/s92g8xy1LC"
173,2019-02-28 12:40:15+00:00,IndianExpress,"Pakistan Prime Minister Imran Khan's decision to release the captured Wing Commander received appreciation from Punjab chief minister Amarinder Singh, who termed it as a step towards goodwill between the two countries.

https://t.co/m24hmhEn34"
174,2019-02-28 12:36:07+00:00,IndianExpress,"Russia made the offer after Pakistan said it was considering returning a captured Indian pilot and as US President Donald Trump said American mediation was helping to defuse the crisis.

https://t.co/WjIQPkjdXX"
175,2019-02-28 12:28:50+00:00,IndianExpress,"India’s GDP growth slows to five-quarter low of 6.6 per cent in Q3 | READ 
https://t.co/LUADuGqinH"
176,2019-02-28 11:19:33+00:00,IndianExpress,"#BREAKINGNEWS | As a peace gesture we are releasing Wing Commander Abhinandan tomorrow - @ImranKhanPTI 

LIVE UPDATES: https://t.co/kd3R6a40wt https://t.co/G2iA9Xdwht"
177,2019-02-28 11:09:54+00:00,IndianExpress,"BREAKING: Pakistan PM Imran Khan says ""as a peace gesture we are releasing Wing Commander Abhinandan tomorrow"" | READ https://t.co/kd3R6alBo1"
178,2019-02-28 10:06:06+00:00,IndianExpress,"India wants IAF pilot Abhinandan back immediately and unharmed, says no question of deal.
Read more: https://t.co/eLhcGFnW70 https://t.co/OhCPfDLHLp"
179,2019-02-28 10:01:09+00:00,IndianExpress,"Pakistan violates ceasefire; shells forward Indian posts along LoC in Poonch, Rajouri

https://t.co/FnDEy8qkju"
180,2019-02-28 09:52:40+00:00,IndianExpress,"No question of deal, want IAF pilot #Abhinandan back immediately and unharmed: India
https://t.co/2rInGWNC5A"
181,2019-02-28 09:52:17+00:00,IndianExpress,"The former India captain is the top pick of the Telangana Pradesh Congress Committee (TPCC) for the constituency. It has shortlisted candidates for all the 17 Lok Sabha segments in Telangana, party sources said.

https://t.co/Zk6X0HCnvV"
182,2019-02-28 09:47:34+00:00,IndianExpress,"China's comments in the Ministry of Foreign Affair's briefing came after a telephonic conversation held late Wednesday between Chinese Foreign Minister Wang Yi and Pakistan Foreign Minister Shah Mahmood Qureshi.

https://t.co/TwDq8UlAk0"
183,2019-02-28 09:32:00+00:00,IndianExpress,"#ExpressExplained | India has cited the Geneva Conventions while demanding the release of an IAF pilot in Pakistan custody. Who is monitoring whether the provisions are being followed? @ieexplained

https://t.co/zy0F86vM1A"
184,2019-02-28 08:48:58+00:00,IndianExpress,"India will fight, live, work and win as one: PM Modi https://t.co/yImPedWC6X"
185,2019-02-28 08:13:32+00:00,IndianExpress,"MEA briefing to parliamentary panel on Pakistan situation tomorrow: Shashi Tharoor  
https://t.co/M3mOHSgZt6"
186,2019-02-28 07:46:21+00:00,IndianExpress,"Talking about the the tensions between India and Pakistan, US President Donald Trump said, ""We may have some reasonably decent news from India and Pakistan. Hopefully the tension will end soon""

https://t.co/pp3ADnB9pD"
187,2019-02-28 07:30:07+00:00,IndianExpress,"Shashi Tharoor says the MEA will brief the Parliamentary Standing Committee on External Affairs on the current situation with Pakistan tomorrow afternoon. 

https://t.co/k4nqXXZcf9"
188,2019-02-28 07:09:41+00:00,IndianExpress,"India will fight as one, win as one: PM Modi

https://t.co/HmcZLx3ro8"
189,2019-02-28 06:45:16+00:00,IndianExpress,Still believe he’s alive in Pakistan: Brother of IAF Wing Commander captured in 1971 https://t.co/0Opl2bx7hZ
190,2019-02-28 06:21:10+00:00,IndianExpress,"India-Pakistan tension LIVE: '#SayNotoWar,"" writes Malala Yousufzai; calls on both PMs to ""show true leadership"" and settle tension through dialogue

https://t.co/kd3R6alBo1"
191,2019-02-28 06:20:00+00:00,IndianExpress,"In today's episode of #3Things, @Shashankbhrgv talks to @ShubhajitRoy about India-Pakistan tensions, the international response regarding the situation and how things might proceed between the two countries.

Listen now to #UnderstandTheNews: https://t.co/0fYBjOgNEw https://t.co/O6J8y5mFBB"
192,2019-02-28 06:10:26+00:00,IndianExpress,"The Pakistan foreign ministry said Samjhauta Express train operations will be restored ""as soon as the security situation improves"" between the two countries. 

https://t.co/k4nqXXZcf9"
193,2019-02-28 05:52:51+00:00,IndianExpress,"India-Pakistan tension LIVE: International community asks both countries to de-escalate, show restrain

https://t.co/kd3R6alBo1"
194,2019-02-28 05:52:10+00:00,IndianExpress,"#ExpressEditorial | Pakistan must promptly return the IAF pilot; next steps need caution and counsel, not silly TRP bluster.

https://t.co/iLJi1oMBPA"
195,2019-02-28 05:23:32+00:00,IndianExpress,"Here's how India and Pakistan stack up on air strength

READ MORE: https://t.co/Mfa7C6dPON https://t.co/9RRg2pXsCq"
196,2019-02-28 05:08:54+00:00,IndianExpress,"US Secretary Of State Mike Pompeo spoke to the foreign ministers of India and Pakistan and called for restraint and de-escalation.

https://t.co/k4nqXXZcf9"
197,2019-02-28 04:58:33+00:00,IndianExpress,"#ExpressBiz | According to Sunil Sharma, Chief Investment Officer, Sanctum Wealth Management, while attacks on the India Pakistan border and war-like situation continue to make headlines, Indian markets have been resilient

https://t.co/hHlDmNdo2y"
198,2019-02-28 04:30:07+00:00,IndianExpress,"Amid India-Pakistan faceoff, domestic airlines waive cancellation fees on select routes

https://t.co/otuaOHXGnj"
199,2019-02-28 04:25:23+00:00,IndianExpress,"If the proposal is passed, Pakistan-based terror group JeM chief Masood Azhar will be tagged as a 'UN-designated global terrorist', which in turn would subject him to a global travel ban, asset freeze and arms embargo.

https://t.co/gSHz3EZgQe"
200,2019-02-28 03:42:42+00:00,IndianExpress,"#ExpressOpinion | The extant law in India is glaringly inadequate. Our framework of constitutional and administrative law is not geared towards assessing decisions made by non-human actors. 

https://t.co/OfNFksdQkP"
201,2019-02-28 03:04:04+00:00,IndianExpress,"India should not hold talks with Pak till captured pilot is released: IAF veteran who escaped PoW camp

https://t.co/nFGyMg9Xxf"
202,2019-02-28 02:51:27+00:00,IndianExpress,"Pakistan continues firing in Krishna Ghatti area of Poonch.

Follow LIVE Updates here: 

https://t.co/k4nqXYgN6H"
203,2019-02-28 02:40:30+00:00,IndianExpress,"The Congress criticised Rajnath Singh for attending a political function at a time when tensions between India and Pakistan are escalating

https://t.co/kXxXTG9cfz"
204,2019-02-28 02:18:19+00:00,IndianExpress,"""Hindu is there where India is. If India will not exist, Hindu will also not exist.”

https://t.co/FAfkGUQSoU"
205,2019-02-28 01:35:00+00:00,IndianExpress,"#ExpressFrontPage | Don’t do politics over forces, says Oppn; govt says this talk pleases Pakistan

https://t.co/Kkwn6oKoc4"
206,2019-02-28 01:25:00+00:00,IndianExpress,"#ExpressFrontPage | Diplomatic chorus: India, Pakistan should de-escalate now

https://t.co/sVeP6B5p3Z"
207,2019-02-28 00:33:23+00:00,IndianExpress,"Still believe he’s alive in Pakistan: Brother of IAF Wing Commander captured in ’71

https://t.co/0Opl2bx7hZ"
208,2019-02-28 00:29:36+00:00,IndianExpress,"Punjab Cricket Association releases ticket schedule for 4th ODI of India-Australia series

https://t.co/sm6NsCVvvm"
209,2019-02-27 23:10:00+00:00,IndianExpress,"Supreme Court on Wednesday declined to pass any further order “at this stage” on the PIL against alleged targeting of Kashmiris after the Pulwama attack.

https://t.co/3A3RPtt6Da"
210,2019-02-27 22:55:00+00:00,IndianExpress,"Less than a fortnight after the attack on a CRPF convoy in Pulwama, which claimed the lives of 40 personnel, India conducted airstrikes deep inside Pakistan on Tuesday.

https://t.co/NWbn4zi2T2"
211,2019-02-27 22:10:00+00:00,IndianExpress,"India had shut down nine airports in the morning to civilian air traffic amid escalating tension after Pakistani jets violated Indian airspace. 

https://t.co/nr9BPaAVga"
212,2019-02-27 16:55:55+00:00,IndianExpress,"Airlines flying over India and Pakistan to Europe, the Middle East and Asia were also disrupted 

https://t.co/KZM6tKBiQL"
213,2019-02-27 16:33:28+00:00,IndianExpress,"From US to UK, major world powers urge India, Pakistan to avoid further military action
https://t.co/jZb1TkcNrO"
214,2019-02-27 15:26:54+00:00,IndianExpress,"#ExpressExplained | Geneva Convention must guide Pakistan on IAF officer @ieexplained
https://t.co/zWB0yOGOOh"
215,2019-02-27 15:16:09+00:00,IndianExpress,"Pakistan Army takes U-turn, says ‘only one’ Indian pilot in its custody
https://t.co/VfxJWFN0kl"
216,2019-02-27 15:14:45+00:00,IndianExpress,"How India and Pakistan stack up on air strength | READ 
https://t.co/HK11ViAZlS"
217,2019-02-27 14:26:41+00:00,IndianExpress,"Wing Commander #Abhinandan’s capture rekindles memories of Nachiketa episode
https://t.co/2AoDFijqZF"
218,2019-02-27 14:13:02+00:00,IndianExpress,"India strongly objects to Pakistan’s vulgar display of injured IAF personnel: MEA

https://t.co/pIEEcA6IiB"
219,2019-02-27 13:39:09+00:00,IndianExpress,"Wing Commander Abhinandan’s capture rekindles memories of Nachiketa episode
https://t.co/2AoDFijqZF"
220,2019-02-27 13:31:43+00:00,IndianExpress,"US Secretary of State Mike Pompeo in a phone call with Pakistan Foreign Minister Shah Mahmood Qureshi also called for avoiding military action

https://t.co/7q2ygLMksP"
221,2019-02-27 13:24:33+00:00,IndianExpress,"Originally, the train offered a through service with one rake going all the way between the terminals – Delhi in India to Lahore in Pakistan. 

https://t.co/F2X1jXdWZK"
222,2019-02-27 13:10:38+00:00,IndianExpress,"BREAKING | Pakistan retracts statement, says only one Indian pilot in its custody. Follow LIVE UPDATES here:
https://t.co/k4nqXYgN6H"
223,2019-02-27 11:56:58+00:00,IndianExpress,"Just in | MEA summons Pakistan Deputy High Commissioner Syed Haider Shah. Follow LIVE UPDATES here:
https://t.co/k4nqXYgN6H"
224,2019-02-27 11:35:39+00:00,IndianExpress,"What Pakistan claims and how India countered. 

https://t.co/WfMjjzgGvp"
225,2019-02-27 10:25:13+00:00,IndianExpress,"One Indian pilot is missing, Pakistan says he is with them: MEA
https://t.co/rFxLLUeLly"
226,2019-02-27 09:52:35+00:00,IndianExpress,"We have lost one MiG 21, the pilot is missing in action. Pakistan has claimed he is in custody, we are verifying their claims: Raveesh Kumar, MEA"
227,2019-02-27 09:51:44+00:00,IndianExpress,"Pakistan's attempts were foiled successfully: Raveesh Kumar, MEA"
228,2019-02-27 09:51:28+00:00,IndianExpress,"Against India's action Tuesday, Pakistan has responded using its Air Force: Raveesh Kumar, MEA"
229,2019-02-27 09:16:22+00:00,IndianExpress,"China maintains its stance on India-Pakistan tensions, calls for ‘restraint’. @sowmiyashok reports

https://t.co/tJQFwIkzDI"
230,2019-02-27 09:03:39+00:00,IndianExpress,Nine airports temporarily closed for civilian flights amid escalation of tension with Pakistan https://t.co/63E7tVfhQ2
231,2019-02-27 08:30:35+00:00,IndianExpress,"""I am Wing Commander Abhinandan, I am IAF officer. My service No is 27 981,"" the pilot is seen saying in the video

https://t.co/HV29kIfsSp"
232,2019-02-27 08:24:36+00:00,IndianExpress,Five airports temporarily closed for civilian flights amid escalation of tensions with Pakistan https://t.co/ofgidIFHKx
233,2019-02-27 07:34:06+00:00,IndianExpress,"""This was not a retaliation to continued Indian belligerence. Sole purpose being to demonstrate our right, will and capability for self defence. We have no intention of escalation,"" Pakistan said in a statement 

https://t.co/ppheMJW3Ru"
234,2019-02-27 07:20:38+00:00,IndianExpress,"High-level sources in Jammu and Kashmir have confirmed that three Pakistan F-16s crossed the LoC briefly this morning.

Follow live updates here.

https://t.co/k4nqXXZcf9"
235,2019-02-27 07:09:25+00:00,IndianExpress,"IAF strike on Jaish terror camp in Pakistan: How the world media reported

https://t.co/0H2kBvuuNe"
236,2019-02-27 06:08:37+00:00,IndianExpress,"Pakistan violates Indian airspace in Rajouri, security tightened across Jammu Kashmir: Reports

https://t.co/HV29kIx4gZ"
237,2019-02-27 06:00:00+00:00,IndianExpress,"Today in the 250th episode of #3Things,  we unpack what information we have of the Indian Air Force air strike, explain its significance and why Pakistan has limited options to retaliate.

via @ExpressPodcasts

Listen now to #UnderstandTheNews: https://t.co/wEZcWMDSDt https://t.co/SCkzmn8U11"
238,2019-02-27 05:40:21+00:00,IndianExpress,"⚡️ “All you need to know about IAF's ""non-military, pre-emptive"" air strike in Balakot, Pakistan”

https://t.co/94XjNj4tOY"
239,2019-02-27 05:22:14+00:00,IndianExpress,"Trade between India and Pakistan through the Kaman Post in Uri has been suspended Wednesday due to the situation.

https://t.co/0J5gL73GQx"
240,2019-02-27 05:17:38+00:00,IndianExpress,"#ExpressEditorial | The successful strike by Indian Air Force jets against a training camp for Jaish-e-Mohammad militants in Balakot in Pakistan has set a new metric, etched a new red line, in the fraught relations between the two neighbours. 

https://t.co/5QiQXZuGNp"
241,2019-02-27 04:53:18+00:00,IndianExpress,"#ExpressBiz | The 30-share Sensex rose by 256.18 points, or 0.73 per cent, to 36,226.89 in early trade. The gauge had lost 239.67 points Tuesday after India carried out air strikes on a terrorist camp in Pakistan

https://t.co/FlH6drSXxZ"
242,2019-02-27 04:45:30+00:00,IndianExpress,"#ExpressOpinion | In the last five decades, the complexion of India’s confrontation with Pakistan has changed

https://t.co/XIGfyn98QT"
243,2019-02-27 04:08:43+00:00,IndianExpress,"#ExpressExplained | In what ways is the Indian incursion in Balakot, a watershed event in India-Pakistan engagement? 

@SushantSin explains: https://t.co/P2zLzYpZSe https://t.co/beWdSCN3m0"
244,2019-02-27 03:55:11+00:00,IndianExpress,"The strikes, Former Chief of Air Staff, Air Chief Marshal A Y Tipnis said, are “a brilliant, well-planned action and unequivocal message that there is a limit to India’s tolerance.

@kulsushant reports: https://t.co/tDuB50tdzV https://t.co/TSx4oSvkNg"
245,2019-02-27 03:48:25+00:00,IndianExpress,"#ExpressExplained | Jaish is the newest terror group operating out of Pakistan; it was launched in 2000 with men from the Harkat-ul-Ansar which had already carried out major terror strikes in Kashmir. 

Read: https://t.co/pHeWgsrgzE https://t.co/2zdcGjH40i"
246,2019-02-27 03:33:13+00:00,IndianExpress,"Hours after the IAF carried out a strike inside Pakistan, New Delhi reached out to the international community to mobilise support for its “non-military” and “pre-emptive” strike.  

@ShubhajitRoy and @sowmiyashok report: https://t.co/cAOqqYLWrp https://t.co/d0phq4iPMN"
247,2019-02-27 03:22:34+00:00,IndianExpress,"#Balakot | Less than a fortnight after the single bloodiest attack in Jammu and Kashmir in the last three decades of militancy, India on Tuesday conducted air strikes deep inside Pakistan, the first time after the 1971 war.

@ShubhajitRoy reports: https://t.co/FqBC0EO64V https://t.co/pTZcaRYwdO"
248,2019-02-27 03:19:05+00:00,IndianExpress,"IAF sources say a heightened level of alert was necessary as a retaliation by Pakistan Air Force was anticipated and that apart from the fighter squadrons, all air defence units and radar units too are on high alert

https://t.co/Kg1brPLOUh"
249,2019-02-27 03:17:50+00:00,IndianExpress,"IAF surgical strike LIVE Updates: India responds to unprovoked firing, destroys five Pak posts https://t.co/NrUXIs8w2a"
250,2019-02-27 01:47:30+00:00,IndianExpress,"Pakistan also called a meeting of the National Command Authority, the body that oversees its nuclear arsenal.

https://t.co/3en7E6ohI0"
251,2019-02-27 01:45:32+00:00,IndianExpress,"#Spotify now available in India, subscription starts Rs 119 a month 

https://t.co/paDaeVT6UO"
252,2019-02-27 01:15:00+00:00,IndianExpress,"#ExpressFrontPage | India works the hotlines: Australia, France lend their weight

https://t.co/V0IdYNfoQ4"
253,2019-02-27 00:25:00+00:00,IndianExpress,"#ExpressExplained | In Tuesday’s airstrike in Pakistan, India targeted a camp of Jaish-e-Mohammed, the terrorist group responsible for the attack that killed 40 CRPF men in Pulwama. @ieexplained

https://t.co/9FuUq1XMLd"
254,2019-02-26 22:47:38+00:00,IndianExpress,"‘Ex-officers of Pakistan Army trained terrorists at Balakot camp’

https://t.co/8oYPEcsvd1"
255,2019-02-26 22:40:00+00:00,IndianExpress,"Family members of the 40 CRPF personnel killed in the Pulwama attack hailed the IAF strikes as a strong message against terrorism.

https://t.co/LUbtkti71m"
256,2019-02-26 21:55:00+00:00,IndianExpress,"#ExpressExplained | The first time India has used airpower, and its first venture this deep inside Pakistan. The precedent also raises new challenges before the two countries in responding to each other. @ieexplained

https://t.co/QSRYid7XpL"
257,2019-02-26 21:48:12+00:00,IndianExpress,"A Shiv Sena Cabinet minister said, “Today, we have heaved a sigh of relief. Thank God we went for a pre-poll alliance with BJP. The Air Force attack on the terror base in Pakistan is set to redefine politics in the country.”

https://t.co/gLfxhxosfL"
258,2019-02-26 21:40:03+00:00,IndianExpress,"Country in safe hands, will not let India bend, says PM Narendra Modi

https://t.co/QaQc034yhz"
259,2019-02-26 21:40:00+00:00,IndianExpress,"#ExpressBiz | Following India’s air strikes in Balakot in Pakistan on Tuesday morning and Islamabad’s threat to retaliate, stock exchanges in both Mumbai and Karachi took a beating.

https://t.co/um9VfGcjGt"
260,2019-02-26 20:19:34+00:00,IndianExpress,"Delhi govt takes the Metro for fresh attack on Centre over Phase IV

https://t.co/mX5dOldo8x"
261,2019-02-26 19:55:00+00:00,IndianExpress,"“While achieving our national objectives care has been taken to ensure that the use of force is proportionate and deployed only against terrorist camps operating from Pakistan,” Ashwani Kumar said.

https://t.co/KsdC6FZwWd"
262,2019-02-26 16:48:45+00:00,IndianExpress,"Atleast five jawans were injured in heavy shelling by Pakistan. 
https://t.co/YdE2hbZsMi"
263,2019-02-26 15:43:17+00:00,IndianExpress,"India test-fires surface-to-air missiles capable of engaging multiple targets

https://t.co/d1HJuJ6kYl"
264,2019-02-26 15:06:16+00:00,IndianExpress,"India had received global support in its fight against terrorism after the ghastly February 14 Pulwama attack 
https://t.co/xQb9Z999mJ"
265,2019-02-26 14:19:06+00:00,IndianExpress,"“The Acting Foreign Secretary summoned the Indian Acting High Commissioner and strongly condemned the Indian violation of Pakistan’s sovereignty and territorial integrity,” the Foreign Office said.
https://t.co/kAW5L0rjiz"
266,2019-02-26 13:22:53+00:00,IndianExpress,"Explained: After India strike, what can be Pakistan’s options? | READ @ieexplained
https://t.co/VaMVTCS2Qm"
267,2019-02-26 12:11:27+00:00,IndianExpress,"#ExpressOpinion | Ram Madhav writes: The people of India must remember that when they say “Kashmir is ours”, that also means “every Kashmiri is ours”. 
 https://t.co/EP9nK1MlJB"
268,2019-02-26 11:17:59+00:00,adgpi,"26 February 2010, Kabul. Major Laishram Jyotin Singh, Army Medical Corps displayed exemplary courage, grit, valour &amp; saving life of his colleagues, in the face of a suicide terrorist attack. Posthumously awarded #AshokChakra. #ThisDayThatYear #BraveSonOfIndia https://t.co/pWRM6RKFRW"
269,2019-02-26 10:59:07+00:00,IndianExpress,"Veto used by member states to block, kill proposals in UNSC Sanctions Committee: India

https://t.co/OP894pQ3q9"
270,2019-02-26 10:27:18+00:00,IndianExpress,"The claimed area of the strike is open for the world to see the facts on the ground: Pakistan  
https://t.co/FjV0Ejvi4Q"
271,2019-02-26 10:10:04+00:00,IndianExpress,"Prime Minister Imran Khan asks armed forces and the people of Pakistan to remain ""prepared for all eventualities."" 
https://t.co/Pdat9VTBsU"
272,2019-02-26 09:50:49+00:00,IndianExpress,"In a swift and precise air strike following the Pulwama attack, India bombed and destroyed Jaish-e-Mohammed’s biggest training camp in Pakistan #airstrikes
https://t.co/faitfvK8yX"
273,2019-02-26 08:55:56+00:00,IndianExpress,"Chinese Foreign Ministry spokesperson Lu Kang said: “India and Pakistan are both important countries in South Asia. Sound relations and cooperation serve the interest of both countries for peace and stability in South Asia.”

https://t.co/FqdMP3QlxN"
274,2019-02-26 08:38:49+00:00,IndianExpress,"Prime Minister Narendra Modi in Rajasthan: I'm giving you the confidence that India is in safe hands... 

LIVE Updates: https://t.co/ePE65eLPdA"
275,2019-02-26 08:30:34+00:00,IndianExpress,"Balakot surgical strike: Amit Shah says New India will not spare acts of terror

https://t.co/cKtDgzAQ7K"
276,2019-02-26 08:22:17+00:00,IndianExpress,"Sources told The Indian Express that JeM terror camp was deep inside Pakistan in Khyber Pakhtunkhwa province. 

https://t.co/oT1eJ1Lk9H"
277,2019-02-26 07:37:23+00:00,IndianExpress,"""India committed an act of aggression. It is a violation of the LoC. I consider it a violation of the LoC, and Pakistan his right to give a suitable response in self-defence,"" Pakistan's foreign minister said. 

https://t.co/sIRGjqj15e"
