,Date,User,Tweet
129,2019-02-28 11:42:12+00:00,ARYNEWSOFFICIAL,"“Wars are no solution to any issue as you have to sit on the table in the end,” Shehbaz Sharif said while addressing the joint session of the parliament over escalating tension between Pakistan and India.

#ARYNews #ShehbazSharif #JointSession"
130,2019-02-28 11:39:56+00:00,ARYNEWSOFFICIAL,"“Wars are no solution to any issue as you have to sit on the table in the end,” Shehbaz Sharif said while addressing the joint session of the parliament over escalating tension between Pakistan and India.

#ARYNews #ShehbazSharif #JointSession"
131,2019-02-28 11:38:29+00:00,ARYNEWSOFFICIAL,"PM Khan announces release of Indian pilot as a gesture of peace

#ARYNews #PMImranKhan #Abhinandan #LetBetterSensePrevail https://t.co/cXoO3q7bgX"
132,2019-02-28 11:34:33+00:00,ARYNEWSOFFICIAL,"He appreciated the Pakistani media and noted that Indian media created war hysteria. However, “our media showed solidarity and acted responsibly.”

#ARYNews #Abhinandan #LetBetterSensePrevail"
133,2019-02-28 11:24:50+00:00,ARYNEWSOFFICIAL,"PM Khan while addressing a joint parliamentary session in the wake of soaring tensions between India and Pakistan, announced to release the captured Indian pilot as a gesture of peace

#ARYNews"
134,2019-02-28 11:21:39+00:00,ARYNEWSOFFICIAL,"PM Khan announces release of Indian pilot as a gesture of peace

#ARYNews #PMImranKhan #Abhinandan"
135,2019-02-28 11:14:03+00:00,ARYNEWSOFFICIAL,"From the floor of the parliament, PM Khan asserted “to not misconstrue Pakistan’s desire of peace as weakness.”

#ARYNews #PMImranKhan #Abhinandan"
136,2019-02-28 10:59:40+00:00,ARYNEWSOFFICIAL,"Pakistan welcomes the statement of US President Donald Trump about interference to de-escalate tension between Pakistan and India

#ARYNews #Budgam #Balakot #PulwamaAttack"
137,2019-02-28 10:51:00+00:00,ARYNEWSOFFICIAL,"Saudi FM visiting Pakistan with crown prince’s ‘important message’: Qureshi
#ARYNews
https://t.co/WFVDrFHYmP"
138,2019-02-28 10:35:54+00:00,ARYNEWSOFFICIAL,"This Indian anchor has become a laughing stock in Pakistan
#ARYNews #Budgam #Abhinandan #PakistanStrikesBack 
https://t.co/sw6nOR537p"
139,2019-02-28 10:10:13+00:00,ARYNEWSOFFICIAL,"He further said PM Imran Khan can mull over the decision to return #Abhinandan, if India makes a formal request in this regard

#ARYNews #Budgam"
140,2019-02-28 09:13:33+00:00,ARYNEWSOFFICIAL,"Pakistanis talk of peace but troll India after PAF shoots down IAF jets
#ARYNews
https://t.co/mdjgDjPS3U"
141,2019-02-28 09:09:33+00:00,ARYNEWSOFFICIAL,"Samjhota Express will resume its operations as soon as the security situation improves between India and Pakistan,” said the Foreign Office in a statement
#ARYNews #PulwamaAttack #Budgam
https://t.co/1xhiKi4d5a"
142,2019-02-28 09:01:25+00:00,ARYNEWSOFFICIAL,"#ARYBLOG #REPLUG

SATIRE: Here is how India's #ArnabGoswami provided proof India's '#surgicalstrike' https://t.co/adgVQSFSkm"
143,2019-02-28 08:51:30+00:00,ARYNEWSOFFICIAL,Pakistanis make memes to troll India over false surgical strike claim https://t.co/PkyGwyXuyO
144,2019-02-28 08:37:24+00:00,ARYNEWSOFFICIAL,"Asad Umar said #Pakistan remained committed to peace while resolute in defence of its sovereignty, for which it had demonstrated both its capacity and will
#ARYNews #Budgam #Balakot 
https://t.co/dhZZobpQve"
145,2019-02-28 08:31:47+00:00,ARYNEWSOFFICIAL,"U.S. President Donald Trump said he hoped the decades-long conflict between India and Pakistan will be coming to an end

#ARYNews #DonaldTrump #PulwamaAttack #Budgam #Balakot"
146,2019-02-28 08:22:51+00:00,ARYNEWSOFFICIAL,"Indian pm is at receiving end after escalating tensions with Pakistan in the wake of #PulwamaAttack.
#ARYNews #Budgam #Balakot 
https://t.co/bVAm0pdR9R"
147,2019-02-28 08:12:44+00:00,ARYNEWSOFFICIAL,"“If India ever attacked, the overseas Sikhs will extend full support to Pakistan and will stand shoulder to shoulder in thwarting any Indian attack,” said Sikhs For Justice (SfJ) in a letter to Prime Minister Imran Khan

#ARYNews #Budgam #Balakot #Abhinandan"
148,2019-02-28 07:53:12+00:00,ARYNEWSOFFICIAL,"Viral video of Indian warplanes striking targets in Pakistan was from a video game

#ARYNews #Budgam #Balakot #PakistanArmy"
149,2019-02-28 07:31:01+00:00,ARYNEWSOFFICIAL,"Flight operations to remain suspended til midnight across #Pakistan 
#ARYNews https://t.co/CvDsEXr6Rg"
150,2019-02-28 07:26:40+00:00,pak_def,"All of Pakistan's Air Bases are at War Alert Level — to use an easy-to-understand phrase. Full night vigil. Ground facilities including health and emergency facilities are Red Alert. Pakistan Navy on HIGH ALERT 
High Alert in #Karachi, #Pasni and #Gwadar https://t.co/yghzzPzD1a"
151,2019-02-28 07:24:08+00:00,ARYNEWSOFFICIAL,"#US-based #Sikh body assures full support to #Pakistan against #Indian aggression
#ARYNews  https://t.co/176sRQxe4Z"
152,2019-02-28 07:15:58+00:00,pak_def,"There is only one pilot under Pakistan Army’s custody. Wing Comd Abhi Nandan is being treated as per norms of military ethics.
#PakistabZindabad
#WeSupportPakistanArmy
#SayNotToWar https://t.co/Ud8Vmije97"
153,2019-02-28 06:23:07+00:00,ARYNEWSOFFICIAL,"#UN Chief offers mediation between #Pakistan, #India for defusing tensions
#ARYNews https://t.co/lDKIaBmND1"
154,2019-02-28 06:17:08+00:00,ARYNEWSOFFICIAL,"High court justice injured in #Peshawar attack
#ARYNews  https://t.co/M5X3MW3ysl"
155,2019-02-28 05:33:14+00:00,ARYNEWSOFFICIAL,"#Pakistan envoy says #US emboldened #India 
#ARYNews https://t.co/GinQbIvIiW"
156,2019-02-27 19:26:48+00:00,ARYNEWSOFFICIAL,"Sensible quarters in #India have warmly received #PrimeMinister #ImranKhan’s address to the nation in which he offered India to come to the dialogue table and denounced #war
#ARYNews 

https://t.co/iBSiz1mwAF"
157,2019-02-27 19:21:43+00:00,ARYNEWSOFFICIAL,"Pakistan attaches great importance to its ties with #UAE: #FehmidaMirza
#ARYNews 

https://t.co/bEETGn7JR3"
158,2019-02-27 19:11:11+00:00,ARYNEWSOFFICIAL,"An in-camera briefing given to #parliamentary leaders in the #ParliamentHouse by top security officials on #Indian aggression against Pakistan concluded
#ARYNews 

https://t.co/GAncBSnY9N"
159,2019-02-27 19:00:20+00:00,ARYNEWSOFFICIAL,"Asserting Pakistan’s complete preparedness to defend its motherland, Chief of Army Staff General #QamarJavedBajwa said that #Pakistan had given an effective response to #India
#ARYNews 

https://t.co/wV5qeQx4IJ"
160,2019-02-27 18:40:37+00:00,ARYNEWSOFFICIAL,"Keeping in view the rising tension between #Pakistan and #India, the #Punjab government declared state of #emergency in all #hospital across the province
#ARYNews 

https://t.co/7ZQSbtD7lU"
161,2019-02-27 18:00:47+00:00,ARYNEWSOFFICIAL,"President Azad and Jammu #Kashmir (AJK) #MasoodKhan said the defence of Pakistan and the AJK was in the strong hands of #PakistanArmy
#ARYNews 

https://t.co/EfLT0BzOq2"
162,2019-02-27 17:32:24+00:00,ARYNEWSOFFICIAL,"#Balochistan Chief Minister #JamKamalKhan warned #NewDelhi that it should not misconstrue #Pakistan’s desire for peace as weakness
#ARYNews 

https://t.co/CDFTCjoRzr"
163,2019-02-27 17:21:39+00:00,ARYNEWSOFFICIAL,"Pakistan Tehreek-e-Insaf (#PTI) candidate Syed Ahmed Shah emerged victorious in the #byelection in #PK30, Mansehra today 
#ARYNews 

https://t.co/JPQRpZeqqk"
164,2019-02-27 17:10:09+00:00,ARYNEWSOFFICIAL,"#Pakistan, #Malaysia agree to further expand defence cooperation https://t.co/7V86hJDn8j"
165,2019-02-27 14:42:21+00:00,ARYNEWSOFFICIAL,"The resolution was moved by Pakistan Tehreek-e-Insaf MPA, Omar Omari.
#ARYNews #Budgam 
https://t.co/CShoIp9Tt6"
166,2019-02-27 14:35:24+00:00,ARYNEWSOFFICIAL,"Fawad Chaudhry said that Prime Minister Imran Khan again invited India for dialogues to avoid disaster in the region

#ARYNews #Abhinandan"
167,2019-02-27 13:57:54+00:00,ARYNEWSOFFICIAL,"“The UK is deeply concerned about rising tensions between India and Pakistan and urgently calls for restraint on both sides to avoid further escalation,” May told parliament
#ARYNews #Budgam
https://t.co/iUN5ZXuVDQ"
168,2019-02-27 13:46:39+00:00,ARYNEWSOFFICIAL,"#Abhinandan can be seen sharing his views and thanking the Pakistan armed forces for saving his life from the mob at crash site

#ARYNews #Budgam #PakistanStrikesBack"
169,2019-02-27 13:31:41+00:00,ARYNEWSOFFICIAL,"In its report, Council on Foreign Relations, the US think tank, said that the rising tension between Pakistan and India would affect the whole region specially Afghanistan.
#ARYNews #Budgam 
https://t.co/nqiOYGFHny"
170,2019-02-27 13:19:30+00:00,ARYNEWSOFFICIAL,"#Abhinandan can be seen sharing his views and thanking the Pakistan armed forces for saving his life from the mob at crash site
#ARYNews #Budgam #PakistanStrikesBack 
https://t.co/p70V8wqkuU"
171,2019-02-27 13:07:56+00:00,ARYNEWSOFFICIAL,"The market reacted positively after the news of Pakistan Air Force (PAF)’s successful strike that shot down two Indian fighter-jets for violating country’s air territory

#ARYNews #Budgam #PakistanStrikesBack"
172,2019-02-27 12:49:09+00:00,OfficialDGISPR,There is only one pilot under Pakistan Army’s custody. Wing Comd Abhi Nandan is being treated as per norms of military ethics. https://t.co/8IQ5BPhLj2
173,2019-02-27 12:38:57+00:00,ARYNEWSOFFICIAL,"“We have lost our two jets and three pilots,” Parkash wrote in his tweet.
#ARYNews #Abhinandan #PakistanStrikesBack #Budgam
https://t.co/bnWl34HSQh"
174,2019-02-27 12:35:39+00:00,ARYNEWSOFFICIAL,"The premier after taking the nation into confidence over PAF’s operation invited India for dialogue and repeated Pakistan’s wish for lasting peace in the region.
#ARYNews #PakistanStrikesBack #Budgam #PMKhan 
https://t.co/WSND8LCVyx"
175,2019-02-27 12:25:05+00:00,ARYNEWSOFFICIAL,"‘I’m wing commander Abhinandan’, says arrested Indian pilot
#ARYNews #Abhinandan #PakistanStrikesBack #Budgam
https://t.co/yQiNf3aOks"
176,2019-02-27 12:16:55+00:00,ARYNEWSOFFICIAL,"‘PAF targeted three of our military installations’, confirms Indian MEA
#ARYNews #Abhinandan #PakistanStrikesBack #Budgam
https://t.co/AsgoRor3VG"
177,2019-02-27 12:03:37+00:00,ARYNEWSOFFICIAL,"The market reacted positively after the news of Pakistan Air Force (PAF)’s successful strike that shot down two Indian fighter-jets for violating country’s air territory
#ARYNews #Budgam #PakistanStrikesBack 
https://t.co/YckuKYJTuI"
178,2019-02-27 11:40:52+00:00,ARYNEWSOFFICIAL,"Sohail Aman said the PAF’s response was really professional. He said families of the Indian pilots should not be worried.

#ARYNews #Budgam #Abhinandan"
179,2019-02-27 11:32:47+00:00,ARYNEWSOFFICIAL,"Pakistanis talk of peace but troll India after PAF shoots down IAF jets
#ARYNews #Budgam #PakistanStrikesBack 
https://t.co/mdjgDjPS3U"
180,2019-02-27 10:54:02+00:00,ARYNEWSOFFICIAL,"I invite you again, India, for dialogue. I urge you, better sense should prevail'

Read more: https://t.co/tiNRMXhclg

#ARYNews #PakistanStrikesBack"
181,2019-02-27 10:48:49+00:00,pak_def,"EXCLUSIVE #BREAKING:  Indian Air Force Pilot, Wing Commander, arrested after air combat with PAF. Wing Commander Abhinandan, Indian Air Force. service number is 27981.
#PakistanStrikesBack
#PakistanArmyZindabad https://t.co/KcdcN5Q4yI"
182,2019-02-27 10:42:23+00:00,ARYNEWSOFFICIAL,"“US officials have contacted on the issue of escalation between Pakistan and India,” Asif Ghafoor said in an informal talk with journalists.

#ARYNews #ISPR #DGISPR #Budgam #Balakot #PaksitanArmy"
183,2019-02-27 10:35:59+00:00,ARYNEWSOFFICIAL,"Premier Khan’s address comes in the wake of Pakistan’s robust response to Indian aggression 

#ARYNews #PMImranKhan #Budgam"
184,2019-02-27 10:32:00+00:00,ARYNEWSOFFICIAL,"Pakistan ready for dialogue, had no choice but to retaliate: PM Imran

#ARYNews #PMImranKhan #Budgam"
185,2019-02-27 10:28:43+00:00,pak_def,"EXCLUSIVE #BREAKING:  Indian Air Force Pilot, Wing Commander, arrested after air combat with PAF. Wing Commander Abhinandan, Indian Air Force. service number is 27981.
#PakistanStrikesBack
#PakistanArmyZindabad https://t.co/n5juRqHlb2"
186,2019-02-27 10:07:38+00:00,ARYNEWSOFFICIAL,"Pakistanis talk of peace but troll India after PAF shoots down IAF jets

#ARYNews #Budgam"
187,2019-02-27 10:04:43+00:00,ARYNEWSOFFICIAL,"“What we are concerned about is that India and Pakistan, as important countries of the South Asian subcontinent, can maintain good neighbourly and friendly relations,” foreign ministry spokesman Lu Kang said 
#ARYNews #Budgam
https://t.co/Udm9p3Be3y"
188,2019-02-27 09:51:43+00:00,ARYNEWSOFFICIAL,"“Hope the sane voices in India will be able to stop Narendra Modi’s mad attempt to pitch two nuclear nations in a conflict that no sane person can want,” said Asad Umar

#ARYNews #Budgam"
189,2019-02-27 09:41:45+00:00,ARYNEWSOFFICIAL,"Turkey categorically announced to stand by #Pakistan and its people in the pace of Indian aggression
#ARYNews #Budgam
https://t.co/4aH8KMicxy"
190,2019-02-27 09:31:29+00:00,ARYNEWSOFFICIAL,"Pakistanis talk of peace but troll India after PAF shoots down IAF jets
#ARYNews #Budgam 
https://t.co/mdjgDjPS3U"
191,2019-02-27 09:25:29+00:00,ARYNEWSOFFICIAL,"“Pakistan is a peace loving country and reserves the right to defend its territory in case of any cross border attack,” he said

#ARYNews #Budgam"
192,2019-02-27 08:21:06+00:00,ARYNEWSOFFICIAL,"DG ISPR has dismissed the Indian media reports about the crash of Pakistan’s fighter jet F-16 inside India.

#ARYNews #ISPR #DGISPR #Budgam #PakistanAirForce"
193,2019-02-27 08:16:58+00:00,ARYNEWSOFFICIAL,"Turkey categorically announced to stand by Pakistan and its people in the pace of Indian aggression

#ARYNews #Pakistan #Turkey #Budgam"
194,2019-02-27 08:06:44+00:00,ARYNEWSOFFICIAL,"In view of the present emergency situation Pakistan’s airspace has been temporarily closed, citing sources

#ARYNews #Budgam"
195,2019-02-27 07:49:51+00:00,ARYNEWSOFFICIAL,"DG ISPR is holding an important press conference in the wake of Pakistan’s robust response to Indian agression.
#ARYNews #Budgam
https://t.co/HvPepz8upZ"
196,2019-02-27 07:47:55+00:00,ARYNEWSOFFICIAL,"Pakistan has right to defend its frontiers: Shehbaz Sharif

#ARYNews #Budgam"
197,2019-02-27 07:27:17+00:00,ARYNEWSOFFICIAL,"Pakistan is expected to have an increasing pressure to improve fiscal consolidation through austerity measures,  the report said
#ARYNews #IMF  
https://t.co/FnJk1ukyLg"
198,2019-02-27 07:14:47+00:00,ARYNEWSOFFICIAL,"The minister said, he warned India, in yesterday’s press conference that “Pakistan will respond,” and Pakistan has responded today

#ARYNews #Budgam #PakistanArmy"
199,2019-02-27 07:11:39+00:00,ARYNEWSOFFICIAL,"The secretary after talking with his counterparts of both the countries maintained, the US encourages India and Pakistan to exercise restraint, and avoid escalation at any cost.
#ARYNews #Budgam
https://t.co/zLR3kvTahd"
200,2019-02-27 07:07:46+00:00,ARYNEWSOFFICIAL,"The Foreign Office said Pakistan had no intention of escalation, but was all ready to do so if forced into that paradigm

#ARYNews #Budgam"
201,2019-02-27 06:11:50+00:00,ARYNEWSOFFICIAL,"Pakistan Air Force downs 2 Indian jets, 2 pilots killed, one arrested

Read more: https://t.co/Iuub3Du6hP
#ARYNews #BreakingNews #PakistanAirForce https://t.co/nQAxjZndmt"
